venta_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento,total
V004129,C0123,P009,2023-07-21,2,331,0.0,662.0
V004130,C0016,P017,2024-11-12,3,86,0.1,232.2
V004131,C0032,P032,2024-11-23,4,276,0.1,993.6
V004132,C0063,P041,2024-02-27,3,388,0.05,1105.8
V004133,C0186,P027,2023-03-13,5,81,0.0,405.0
V004134,C0033,P005,2024-06-27,5,172,0.0,860.0
V004135,C0036,P002,2024-02-25,2,50,0.0,100.0
V004136,C0135,P047,2024-02-12,3,91,0.0,273.0
V004137,C0124,P025,2023-03-06,2,266,0.0,532.0
V004138,C0040,P013,2024-02-28,3,274,0.0,822.0
V004139,C0177,P041,2024-03-22,5,388,0.0,1940.0
V004140,C0109,P033,2023-07-13,3,100,0.1,270.0
V004141,C0157,P038,2023-03-09,4,134,0.05,509.2
V004142,C0112,P018,2023-01-16,2,167,0.0,334.0
V004143,C0058,P037,2024-11-13,1,492,0.1,442.8
V004144,C0147,P047,2023-08-22,2,91,0.05,172.9
V004145,C0036,P035,2023-06-02,4,435,0.05,1653.0
V004146,C0027,P012,2024-01-25,5,415,0.0,2075.0
V004147,C0119,P038,2023-09-24,5,134,0.1,603.0
V004148,C0146,P021,2023-06-19,2,159,0.05,302.1
V004149,C0048,P040,2024-02-29,3,196,0.05,558.6
V004150,C0078,P044,2024-06-16,3,432,0.0,1296.0
V004151,C0192,P041,2024-03-15,5,388,0.05,1843.0
V004152,C0130,P008,2023-04-29,1,442,0.05,419.9
V004153,C0057,P015,2023-02-17,4,223,0.05,847.4
V004154,C0007,P039,2024-12-25,5,185,0.0,925.0
V004155,C0083,P036,2024-05-26,4,258,0.0,1032.0
V004156,C0086,P021,2024-12-20,3,159,0.1,429.3
V004157,C0173,P043,2024-12-11,1,346,0.1,311.4
V004158,C0100,P045,2023-06-20,4,349,0.1,1256.4
V004159,C0123,P040,2023-02-23,2,196,0.05,372.4
V004160,C0148,P007,2024-12-05,2,467,0.0,934.0
V004161,C0183,P047,2023-09-30,4,91,0.0,364.0
V004162,C0120,P011,2023-04-30,4,326,0.0,1304.0
V004163,C0186,P026,2024-02-09,1,394,0.0,394.0
V004164,C0038,P013,2023-11-28,5,274,0.05,1301.5
V004165,C0019,P035,2023-01-07,2,435,0.1,783.0
V004166,C0082,P023,2024-11-04,5,463,0.1,2083.5
V004167,C0146,P032,2024-04-24,2,276,0.1,496.8
V004168,C0117,P037,2023-07-20,5,492,0.05,2337.0
V004169,C0126,P038,2023-11-20,3,134,0.0,402.0
V004170,C0145,P042,2023-05-30,3,147,0.1,396.9
V004171,C0116,P018,2024-11-29,1,167,0.0,167.0
V004172,C0017,P031,2024-11-22,2,286,0.05,543.4
V004173,C0117,P001,2023-08-12,5,326,0.05,1548.5
V004174,C0038,P023,2024-02-07,4,463,0.05,1759.4
V004175,C0027,P007,2023-06-14,3,467,0.1,1260.9
V004176,C0075,P047,2023-06-14,2,91,0.0,182.0
V004177,C0008,P001,2024-07-10,1,326,0.05,309.7
V004178,C0102,P016,2023-02-02,5,167,0.1,751.5
V004179,C0038,P037,2023-06-20,3,492,0.1,1328.4
V004180,C0144,P009,2024-06-07,4,331,0.0,1324.0
V004181,C0044,P008,2023-02-10,4,442,0.1,1591.2
V004182,C0184,P034,2024-06-21,2,478,0.0,956.0
V004183,C0044,P041,2024-03-27,2,388,0.1,698.4
V004184,C0110,P023,2023-10-25,5,463,0.05,2199.25
V004185,C0039,P012,2023-01-03,4,415,0.0,1660.0
V004186,C0002,P005,2024-09-23,4,172,0.0,688.0
V004187,C0141,P019,2023-05-22,5,490,0.05,2327.5
V004188,C0065,P044,2023-03-13,4,432,0.1,1555.2
V004189,C0184,P011,2024-05-16,5,326,0.1,1467.0
V004190,C0111,P049,2023-08-03,4,256,0.05,972.8
V004191,C0017,P011,2024-10-01,3,326,0.05,929.1
V004192,C0085,P006,2024-12-01,1,90,0.0,90.0
V004193,C0094,P006,2023-02-03,5,90,0.0,450.0
V004194,C0159,P020,2024-12-06,5,171,0.05,812.25
V004195,C0182,P009,2023-05-12,4,331,0.0,1324.0
V004196,C0054,P045,2023-02-18,1,349,0.0,349.0
V004197,C0108,P001,2024-04-07,2,326,0.0,652.0
V004198,C0062,P021,2023-02-09,2,159,0.1,286.2
V004199,C0168,P034,2023-08-25,1,478,0.1,430.2
V004200,C0049,P043,2023-10-06,2,346,0.1,622.8
V004201,C0071,P013,2024-04-12,3,274,0.0,822.0
V004202,C0148,P008,2024-03-21,5,442,0.0,2210.0
V004203,C0144,P002,2024-09-12,1,50,0.05,47.5
V004204,C0182,P026,2023-08-15,1,394,0.05,374.3
V004205,C0110,P040,2024-01-30,5,196,0.05,931.0
V004206,C0187,P044,2023-11-09,1,432,0.0,432.0
V004207,C0053,P001,2023-09-18,3,326,0.05,929.1
V004208,C0065,P005,2023-01-20,4,172,0.0,688.0
V004209,C0112,P026,2023-09-28,5,394,0.05,1871.5
V004210,C0002,P002,2024-12-03,5,50,0.05,237.5
V004211,C0075,P048,2023-12-06,5,354,0.0,1770.0
V004212,C0026,P022,2024-11-02,1,345,0.05,327.75
V004213,C0105,P020,2023-05-27,5,171,0.05,812.25
V004214,C0178,P011,2024-06-12,1,326,0.1,293.4
V004215,C0034,P019,2023-04-09,1,490,0.05,465.5
V004216,C0002,P021,2023-01-19,5,159,0.05,755.25
V004217,C0158,P037,2024-12-23,4,492,0.0,1968.0
V004218,C0188,P047,2023-07-19,1,91,0.05,86.45
V004219,C0042,P046,2023-12-06,3,130,0.0,390.0
V004220,C0179,P016,2024-12-14,2,167,0.0,334.0
V004221,C0170,P036,2023-02-19,3,258,0.1,696.6
V004222,C0141,P013,2024-04-11,4,274,0.1,986.4
V004223,C0078,P016,2023-12-25,3,167,0.1,450.9
V004224,C0015,P045,2024-12-31,3,349,0.05,994.65
V004225,C0104,P012,2023-12-15,2,415,0.1,747.0
V004226,C0094,P003,2023-04-20,1,59,0.0,59.0
V004227,C0085,P050,2023-06-12,3,176,0.05,501.6
V004228,C0130,P044,2024-03-21,2,432,0.05,820.8
V004229,C0115,P046,2024-07-10,5,130,0.1,585.0
V004230,C0046,P026,2023-02-11,2,394,0.0,788.0
V004231,C0114,P018,2024-06-28,5,167,0.0,835.0
V004232,C0061,P002,2023-09-18,3,50,0.1,135.0
V004233,C0130,P001,2024-12-24,5,326,0.05,1548.5
V004234,C0031,P035,2024-03-18,1,435,0.05,413.25
V004235,C0034,P012,2024-09-15,2,415,0.05,788.5
V004236,C0180,P022,2024-12-09,3,345,0.1,931.5
V004237,C0188,P024,2024-09-02,2,99,0.0,198.0
V004238,C0084,P048,2023-12-28,5,354,0.05,1681.5
V004239,C0114,P021,2024-03-31,4,159,0.1,572.4
V004240,C0156,P006,2023-04-20,2,90,0.05,171.0
V004241,C0152,P036,2023-08-17,1,258,0.1,232.2
V004242,C0079,P049,2023-12-06,4,256,0.05,972.8
V004243,C0037,P029,2023-09-14,3,148,0.1,399.6
V004244,C0027,P006,2024-02-03,1,90,0.1,81.0
V004245,C0146,P023,2024-06-27,5,463,0.05,2199.25
V004246,C0010,P049,2023-04-22,3,256,0.1,691.2
V004247,C0043,P012,2023-04-30,2,415,0.0,830.0
V004248,C0098,P046,2024-06-18,5,130,0.05,617.5
V004249,C0016,P001,2024-06-10,2,326,0.05,619.4
V004250,C0118,P028,2024-11-28,1,459,0.0,459.0
V004251,C0172,P033,2024-10-12,5,100,0.1,450.0
V004252,C0151,P040,2023-08-21,1,196,0.1,176.4
V004253,C0127,P018,2024-02-04,1,167,0.1,150.3
V004254,C0030,P048,2023-09-10,5,354,0.1,1593.0
V004255,C0194,P041,2024-05-05,5,388,0.1,1746.0
V004256,C0033,P030,2023-04-18,3,121,0.1,326.7
V004257,C0101,P004,2023-08-14,2,499,0.1,898.2
V004258,C0174,P032,2024-07-07,5,276,0.1,1242.0
V004259,C0091,P010,2024-06-09,3,496,0.1,1339.2
V004260,C0165,P036,2024-09-21,5,258,0.05,1225.5
V004261,C0132,P042,2023-04-18,5,147,0.05,698.25
V004262,C0199,P016,2024-08-12,4,167,0.05,634.6
V004263,C0179,P016,2023-02-22,5,167,0.0,835.0
V004264,C0166,P001,2024-04-26,2,326,0.05,619.4
V004265,C0151,P019,2024-09-22,5,490,0.1,2205.0
V004266,C0187,P042,2023-11-01,3,147,0.05,418.95
V004267,C0119,P044,2024-10-19,3,432,0.05,1231.2
V004268,C0071,P008,2023-02-14,4,442,0.05,1679.6
V004269,C0149,P011,2024-03-12,2,326,0.05,619.4
V004270,C0164,P050,2023-12-18,3,176,0.1,475.2
V004271,C0060,P020,2024-04-07,3,171,0.1,461.7
V004272,C0028,P045,2024-02-05,1,349,0.1,314.1
V004273,C0067,P016,2023-12-16,5,167,0.1,751.5
V004274,C0132,P014,2024-09-17,5,111,0.05,527.25
V004275,C0161,P041,2024-12-28,5,388,0.1,1746.0
V004276,C0014,P030,2024-09-12,5,121,0.05,574.75
V004277,C0094,P033,2023-11-18,4,100,0.1,360.0
V004278,C0194,P015,2024-11-19,4,223,0.05,847.4
V004279,C0107,P043,2024-07-19,1,346,0.05,328.7
V004280,C0123,P034,2023-11-13,2,478,0.05,908.2
V004281,C0174,P003,2024-05-15,2,59,0.0,118.0
V004282,C0114,P042,2024-11-17,1,147,0.1,132.3
V004283,C0120,P030,2024-02-02,1,121,0.1,108.9
V004284,C0164,P013,2023-11-20,1,274,0.1,246.6
V004285,C0161,P001,2024-05-18,5,326,0.1,1467.0
V004286,C0056,P025,2024-08-20,2,266,0.0,532.0
V004287,C0049,P013,2024-12-29,5,274,0.05,1301.5
V004288,C0073,P001,2023-08-30,2,326,0.05,619.4
V004289,C0149,P038,2024-09-10,3,134,0.0,402.0
V004290,C0142,P022,2024-11-29,1,345,0.1,310.5
V004291,C0048,P015,2023-03-31,2,223,0.1,401.4
V004292,C0101,P021,2023-07-20,2,159,0.05,302.1
V004293,C0061,P021,2024-12-12,3,159,0.0,477.0
V004294,C0073,P040,2024-04-06,2,196,0.05,372.4
V004295,C0153,P045,2023-02-24,2,349,0.0,698.0
V004296,C0033,P016,2023-10-02,4,167,0.05,634.6
V004297,C0020,P019,2024-03-10,5,490,0.05,2327.5
V004298,C0009,P038,2023-09-06,3,134,0.05,381.9
V004299,C0095,P023,2024-12-12,4,463,0.0,1852.0
V004300,C0039,P003,2023-02-11,4,59,0.0,236.0
V004301,C0121,P017,2023-03-17,2,86,0.05,163.4
V004302,C0080,P017,2024-01-05,5,86,0.05,408.5
V004303,C0121,P026,2023-04-24,2,394,0.0,788.0
V004304,C0142,P037,2023-09-13,5,492,0.0,2460.0
V004305,C0163,P010,2024-05-04,1,496,0.05,471.2
V004306,C0084,P002,2024-03-24,4,50,0.0,200.0
V004307,C0040,P011,2023-06-03,5,326,0.1,1467.0
V004308,C0061,P042,2024-12-28,1,147,0.05,139.65
V004309,C0099,P019,2023-10-18,4,490,0.1,1764.0
V004310,C0178,P023,2023-09-12,1,463,0.05,439.85
V004311,C0095,P024,2023-11-28,3,99,0.1,267.3
V004312,C0086,P004,2023-05-10,4,499,0.0,1996.0
V004313,C0181,P022,2024-03-14,1,345,0.05,327.75
V004314,C0128,P032,2024-07-05,5,276,0.1,1242.0
V004315,C0080,P014,2023-08-26,2,111,0.05,210.9
V004316,C0105,P013,2024-08-13,5,274,0.0,1370.0
V004317,C0068,P044,2024-02-25,1,432,0.0,432.0
V004318,C0134,P012,2024-12-11,2,415,0.05,788.5
V004319,C0145,P025,2024-11-07,2,266,0.05,505.4
V004320,C0145,P002,2023-07-08,2,50,0.0,100.0
V004321,C0016,P037,2024-03-30,3,492,0.05,1402.2
V004322,C0174,P002,2024-02-15,1,50,0.05,47.5
V004323,C0198,P039,2023-02-08,4,185,0.1,666.0
V004324,C0119,P002,2023-03-10,3,50,0.1,135.0
V004325,C0028,P012,2023-02-09,1,415,0.0,415.0
V004326,C0150,P014,2023-09-16,3,111,0.1,299.7
V004327,C0009,P030,2024-03-22,5,121,0.05,574.75
V004328,C0042,P008,2024-01-27,2,442,0.1,795.6
V004329,C0019,P036,2024-10-26,2,258,0.1,464.4
V004330,C0061,P049,2024-12-03,2,256,0.1,460.8
V004331,C0189,P041,2023-03-16,5,388,0.0,1940.0
V004332,C0148,P025,2024-10-26,5,266,0.0,1330.0
V004333,C0029,P001,2023-12-12,2,326,0.0,652.0
V004334,C0123,P006,2023-06-13,2,90,0.05,171.0
V004335,C0011,P004,2024-07-26,2,499,0.0,998.0
V004336,C0131,P015,2024-10-30,4,223,0.05,847.4
V004337,C0192,P018,2023-07-06,4,167,0.0,668.0
V004338,C0081,P019,2024-09-27,5,490,0.05,2327.5
V004339,C0126,P048,2024-07-08,5,354,0.05,1681.5
V004340,C0043,P036,2023-05-29,1,258,0.05,245.1
V004341,C0050,P010,2023-06-12,5,496,0.1,2232.0
V004342,C0192,P048,2023-01-27,1,354,0.0,354.0
V004343,C0108,P037,2024-07-20,1,492,0.05,467.4
V004344,C0067,P027,2024-12-21,4,81,0.05,307.8
V004345,C0129,P038,2023-11-28,2,134,0.1,241.2
V004346,C0070,P032,2024-02-23,1,276,0.1,248.4
V004347,C0107,P045,2023-01-20,4,349,0.05,1326.2
V004348,C0113,P010,2024-12-12,3,496,0.05,1413.6
V004349,C0046,P024,2024-04-17,2,99,0.05,188.1
V004350,C0141,P030,2024-12-12,3,121,0.05,344.85
V004351,C0127,P036,2024-07-03,3,258,0.0,774.0
V004352,C0114,P001,2024-12-14,5,326,0.05,1548.5
V004353,C0107,P021,2024-05-05,4,159,0.05,604.2
V004354,C0199,P004,2024-03-20,1,499,0.0,499.0
V004355,C0158,P033,2024-05-27,5,100,0.05,475.0
V004356,C0040,P035,2023-11-10,2,435,0.05,826.5
V004357,C0134,P004,2024-09-05,2,499,0.1,898.2
V004358,C0038,P026,2024-12-04,1,394,0.1,354.6
V004359,C0165,P049,2024-01-22,3,256,0.0,768.0
V004360,C0113,P002,2023-01-02,3,50,0.0,150.0
V004361,C0127,P005,2024-10-22,5,172,0.05,817.0
V004362,C0009,P022,2024-02-01,4,345,0.1,1242.0
V004363,C0132,P001,2023-07-26,1,326,0.1,293.4
V004364,C0165,P026,2024-01-23,3,394,0.05,1122.9
V004365,C0148,P024,2024-10-13,1,99,0.0,99.0
V004366,C0120,P038,2024-06-20,2,134,0.0,268.0
V004367,C0045,P049,2023-09-26,2,256,0.1,460.8
V004368,C0176,P024,2023-09-01,3,99,0.1,267.3
V004369,C0176,P018,2023-03-27,4,167,0.0,668.0
V004370,C0022,P037,2024-09-10,1,492,0.1,442.8
V004371,C0143,P044,2023-09-25,5,432,0.0,2160.0
V004372,C0134,P029,2023-01-03,1,148,0.05,140.6
V004373,C0001,P045,2024-06-10,4,349,0.05,1326.2
V004374,C0027,P024,2023-06-24,1,99,0.05,94.05
V004375,C0120,P042,2023-04-16,1,147,0.05,139.65
V004376,C0074,P004,2023-10-19,2,499,0.0,998.0
V004377,C0109,P036,2024-08-15,3,258,0.1,696.6
V004378,C0114,P039,2024-01-24,4,185,0.1,666.0
V004379,C0039,P042,2023-10-28,4,147,0.0,588.0
V004380,C0172,P004,2023-12-02,1,499,0.0,499.0
V004381,C0009,P037,2023-01-01,1,492,0.1,442.8
V004382,C0121,P004,2023-04-19,4,499,0.1,1796.4
V004383,C0189,P024,2023-01-29,2,99,0.0,198.0
V004384,C0096,P004,2023-06-02,3,499,0.1,1347.3
V004385,C0074,P037,2024-04-29,2,492,0.1,885.6
V004386,C0196,P041,2023-08-24,5,388,0.0,1940.0
V004387,C0009,P006,2023-01-13,2,90,0.1,162.0
V004388,C0121,P024,2024-10-01,5,99,0.05,470.25
V004389,C0069,P042,2024-04-16,3,147,0.1,396.9
V004390,C0059,P039,2024-03-08,3,185,0.1,499.5
V004391,C0192,P029,2023-11-13,3,148,0.0,444.0
V004392,C0089,P010,2024-01-28,5,496,0.1,2232.0
V004393,C0067,P043,2024-10-26,2,346,0.0,692.0
V004394,C0073,P006,2024-02-19,3,90,0.0,270.0
V004395,C0090,P050,2023-08-05,4,176,0.05,668.8
V004396,C0011,P044,2024-01-11,1,432,0.0,432.0
V004397,C0062,P030,2024-09-19,2,121,0.05,229.9
V004398,C0109,P049,2024-02-09,5,256,0.1,1152.0
V004399,C0156,P029,2024-01-24,5,148,0.0,740.0
V004400,C0191,P044,2024-01-21,1,432,0.1,388.8
V004401,C0082,P022,2024-05-23,1,345,0.05,327.75
V004402,C0078,P039,2024-11-04,1,185,0.05,175.75
V004403,C0134,P020,2024-09-22,4,171,0.1,615.6
V004404,C0131,P006,2023-10-09,3,90,0.1,243.0
V004405,C0157,P003,2024-06-11,1,59,0.0,59.0
V004406,C0087,P033,2024-02-15,2,100,0.05,190.0
V004407,C0189,P003,2024-11-21,3,59,0.05,168.15
V004408,C0066,P017,2023-12-05,1,86,0.1,77.4
V004409,C0159,P037,2024-07-25,4,492,0.0,1968.0
V004410,C0047,P017,2024-01-18,2,86,0.05,163.4
V004411,C0038,P029,2024-08-28,1,148,0.0,148.0
V004412,C0030,P006,2024-12-09,1,90,0.1,81.0
V004413,C0133,P024,2024-12-10,1,99,0.1,89.1
V004414,C0065,P027,2024-11-24,4,81,0.1,291.6
V004415,C0157,P036,2024-11-15,3,258,0.1,696.6
V004416,C0057,P011,2023-03-20,2,326,0.05,619.4
V004417,C0148,P027,2023-05-01,5,81,0.1,364.5
V004418,C0054,P004,2024-11-05,4,499,0.1,1796.4
V004419,C0178,P013,2024-10-28,3,274,0.1,739.8
V004420,C0137,P001,2023-02-10,2,326,0.0,652.0
V004421,C0169,P027,2023-09-29,2,81,0.05,153.9
V004422,C0158,P032,2024-11-09,2,276,0.0,552.0
V004423,C0086,P022,2023-10-31,5,345,0.0,1725.0
V004424,C0148,P034,2024-05-10,5,478,0.0,2390.0
V004425,C0184,P040,2023-05-25,1,196,0.05,186.2
V004426,C0121,P044,2023-09-19,5,432,0.1,1944.0
V004427,C0139,P018,2024-04-02,3,167,0.05,475.95
V004428,C0002,P019,2023-06-28,5,490,0.0,2450.0
V004429,C0117,P007,2024-05-08,5,467,0.05,2218.25
V004430,C0175,P031,2023-07-04,1,286,0.05,271.7
V004431,C0111,P006,2024-04-14,2,90,0.05,171.0
V004432,C0087,P035,2023-02-18,3,435,0.05,1239.75
V004433,C0037,P040,2023-07-05,4,196,0.05,744.8
V004434,C0110,P040,2024-05-30,5,196,0.1,882.0
V004435,C0159,P030,2024-08-26,5,121,0.1,544.5
V004436,C0119,P031,2023-12-05,3,286,0.05,815.1
V004437,C0085,P033,2023-09-22,4,100,0.05,380.0
V004438,C0018,P016,2023-10-12,1,167,0.0,167.0
V004439,C0157,P009,2024-08-18,2,331,0.05,628.9
V004440,C0001,P045,2023-12-03,5,349,0.05,1657.75
V004441,C0047,P045,2024-04-09,3,349,0.1,942.3
V004442,C0017,P045,2024-08-18,2,349,0.05,663.1
V004443,C0097,P016,2024-06-12,5,167,0.0,835.0
V004444,C0029,P010,2023-10-13,5,496,0.05,2356.0
V004445,C0076,P031,2024-09-10,2,286,0.05,543.4
V004446,C0185,P043,2023-12-24,4,346,0.0,1384.0
V004447,C0018,P024,2024-02-24,5,99,0.05,470.25
V004448,C0035,P046,2023-05-16,2,130,0.0,260.0
V004449,C0120,P002,2024-11-04,4,50,0.05,190.0
V004450,C0158,P017,2024-06-14,1,86,0.05,81.7
V004451,C0060,P007,2024-01-23,1,467,0.0,467.0
V004452,C0181,P009,2024-04-05,3,331,0.0,993.0
V004453,C0064,P004,2023-08-07,4,499,0.1,1796.4
V004454,C0046,P042,2024-05-18,1,147,0.1,132.3
V004455,C0106,P041,2024-10-26,2,388,0.05,737.2
V004456,C0077,P030,2023-12-27,4,121,0.0,484.0
V004457,C0017,P007,2023-05-14,1,467,0.0,467.0
V004458,C0140,P045,2023-01-15,4,349,0.1,1256.4
V004459,C0048,P036,2024-05-14,5,258,0.0,1290.0
V004460,C0102,P027,2023-03-21,3,81,0.1,218.7
V004461,C0077,P023,2024-09-29,5,463,0.05,2199.25
V004462,C0132,P026,2024-01-21,2,394,0.05,748.6
V004463,C0111,P021,2024-12-26,3,159,0.0,477.0
V004464,C0134,P002,2023-06-19,5,50,0.1,225.0
V004465,C0134,P012,2023-12-13,2,415,0.0,830.0
V004466,C0044,P043,2024-06-19,5,346,0.05,1643.5
V004467,C0111,P038,2023-02-12,3,134,0.1,361.8
V004468,C0070,P025,2024-08-26,5,266,0.1,1197.0
V004469,C0195,P020,2023-06-29,5,171,0.1,769.5
V004470,C0041,P045,2024-06-29,3,349,0.05,994.65
V004471,C0010,P022,2023-06-07,1,345,0.0,345.0
V004472,C0021,P043,2023-08-14,2,346,0.1,622.8
V004473,C0139,P036,2024-04-16,1,258,0.1,232.2
V004474,C0194,P011,2023-08-03,2,326,0.0,652.0
V004475,C0054,P028,2024-01-26,5,459,0.05,2180.25
V004476,C0076,P009,2024-03-29,4,331,0.1,1191.6
V004477,C0100,P009,2024-03-13,5,331,0.1,1489.5
V004478,C0170,P050,2023-12-13,2,176,0.05,334.4
V004479,C0037,P034,2024-04-18,4,478,0.0,1912.0
V004480,C0185,P016,2023-06-03,1,167,0.1,150.3
V004481,C0124,P029,2024-07-28,2,148,0.05,281.2
V004482,C0113,P006,2023-01-08,4,90,0.0,360.0
V004483,C0171,P035,2023-08-22,2,435,0.05,826.5
V004484,C0164,P041,2023-12-22,3,388,0.05,1105.8
V004485,C0063,P022,2024-03-11,2,345,0.0,690.0
V004486,C0167,P009,2024-04-08,4,331,0.1,1191.6
V004487,C0183,P050,2023-02-07,1,176,0.05,167.2
V004488,C0085,P014,2023-12-14,5,111,0.05,527.25
V004489,C0181,P038,2024-04-26,2,134,0.0,268.0
V004490,C0033,P050,2024-04-18,2,176,0.1,316.8
V004491,C0163,P043,2023-05-10,2,346,0.1,622.8
V004492,C0089,P029,2023-01-24,3,148,0.1,399.6
V004493,C0042,P017,2023-02-12,2,86,0.05,163.4
V004494,C0088,P022,2023-10-25,4,345,0.1,1242.0
V004495,C0155,P047,2024-12-18,2,91,0.1,163.8
V004496,C0116,P030,2024-10-26,1,121,0.05,114.95
V004497,C0027,P007,2024-03-01,4,467,0.1,1681.2
V004498,C0138,P005,2024-01-04,5,172,0.05,817.0
V004499,C0164,P019,2024-02-14,4,490,0.0,1960.0
V004500,C0136,P026,2023-12-18,4,394,0.1,1418.4
V004501,C0003,P020,2023-10-13,5,171,0.1,769.5
V004502,C0068,P048,2024-11-18,4,354,0.05,1345.2
V004503,C0192,P015,2023-08-01,2,223,0.1,401.4
V004504,C0046,P040,2023-03-14,2,196,0.05,372.4
V004505,C0140,P039,2023-12-05,3,185,0.1,499.5
V004506,C0120,P045,2024-03-24,1,349,0.0,349.0
V004507,C0169,P028,2023-06-15,2,459,0.1,826.2
V004508,C0158,P017,2023-11-17,5,86,0.1,387.0
V004509,C0174,P018,2023-06-13,4,167,0.05,634.6
V004510,C0009,P032,2024-02-27,1,276,0.1,248.4
V004511,C0143,P039,2023-11-27,2,185,0.0,370.0
V004512,C0022,P009,2023-02-18,2,331,0.0,662.0
V004513,C0148,P033,2023-01-30,1,100,0.0,100.0
V004514,C0185,P033,2024-05-25,1,100,0.05,95.0
V004515,C0037,P035,2023-08-18,2,435,0.05,826.5
V004516,C0109,P036,2024-10-01,1,258,0.05,245.1
V004517,C0141,P050,2023-03-19,1,176,0.1,158.4
V004518,C0173,P002,2023-04-30,3,50,0.0,150.0
V004519,C0053,P030,2023-10-14,2,121,0.05,229.9
V004520,C0104,P030,2023-01-22,2,121,0.1,217.8
V004521,C0168,P029,2024-05-17,2,148,0.1,266.4
V004522,C0197,P030,2023-03-14,3,121,0.05,344.85
V004523,C0094,P039,2024-03-17,5,185,0.05,878.75
V004524,C0119,P045,2024-08-18,3,349,0.05,994.65
V004525,C0127,P022,2024-08-04,3,345,0.1,931.5
V004526,C0146,P024,2024-01-12,1,99,0.05,94.05
V004527,C0083,P042,2023-09-03,4,147,0.0,588.0
V004528,C0145,P046,2024-10-08,1,130,0.05,123.5
V004529,C0030,P020,2024-06-10,3,171,0.05,487.35
V004530,C0020,P036,2023-08-18,5,258,0.05,1225.5
V004531,C0042,P045,2023-11-17,2,349,0.1,628.2
V004532,C0170,P024,2023-05-27,1,99,0.05,94.05
V004533,C0172,P050,2024-06-26,5,176,0.0,880.0
V004534,C0199,P049,2023-03-18,4,256,0.1,921.6
V004535,C0081,P007,2023-03-10,5,467,0.1,2101.5
V004536,C0182,P012,2023-04-05,3,415,0.05,1182.75
V004537,C0126,P019,2024-12-28,3,490,0.05,1396.5
V004538,C0039,P004,2023-07-29,1,499,0.1,449.1
V004539,C0035,P031,2024-10-07,4,286,0.1,1029.6
V004540,C0068,P030,2023-07-27,1,121,0.1,108.9
V004541,C0188,P050,2024-07-14,2,176,0.05,334.4
V004542,C0015,P013,2024-01-07,2,274,0.0,548.0
V004543,C0186,P006,2023-06-22,3,90,0.05,256.5
V004544,C0003,P048,2024-12-20,2,354,0.1,637.2
V004545,C0052,P050,2024-03-22,2,176,0.05,334.4
V004546,C0165,P002,2024-08-12,3,50,0.0,150.0
V004547,C0046,P046,2023-04-01,5,130,0.0,650.0
V004548,C0093,P046,2024-11-06,2,130,0.05,247.0
V004549,C0123,P037,2023-11-21,5,492,0.1,2214.0
V004550,C0016,P046,2023-01-28,3,130,0.05,370.5
V004551,C0156,P017,2023-04-01,2,86,0.1,154.8
V004552,C0061,P010,2023-11-29,3,496,0.05,1413.6
V004553,C0003,P006,2024-07-20,5,90,0.0,450.0
V004554,C0030,P014,2023-11-06,2,111,0.05,210.9
V004555,C0129,P046,2024-01-11,4,130,0.0,520.0
V004556,C0052,P014,2024-09-07,5,111,0.05,527.25
V004557,C0178,P012,2024-04-17,4,415,0.1,1494.0
V004558,C0107,P006,2023-07-10,4,90,0.0,360.0
V004559,C0075,P009,2023-04-29,1,331,0.0,331.0
V004560,C0007,P050,2023-06-19,5,176,0.0,880.0
V004561,C0179,P046,2023-07-28,5,130,0.0,650.0
V004562,C0058,P003,2023-04-05,3,59,0.1,159.3
V004563,C0079,P036,2023-02-05,2,258,0.1,464.4
V004564,C0135,P039,2023-02-21,5,185,0.1,832.5
V004565,C0166,P034,2024-12-29,1,478,0.1,430.2
V004566,C0098,P044,2024-02-27,3,432,0.05,1231.2
V004567,C0041,P013,2023-04-30,5,274,0.0,1370.0
V004568,C0174,P037,2024-08-27,1,492,0.1,442.8
V004569,C0040,P005,2024-11-17,2,172,0.0,344.0
V004570,C0083,P026,2024-07-29,2,394,0.0,788.0
V004571,C0114,P010,2023-08-28,4,496,0.1,1785.6
V004572,C0103,P032,2023-02-25,3,276,0.1,745.2
V004573,C0179,P005,2024-05-10,1,172,0.0,172.0
V004574,C0168,P014,2024-12-08,5,111,0.1,499.5
V004575,C0024,P040,2023-04-28,5,196,0.05,931.0
V004576,C0075,P003,2023-11-25,1,59,0.0,59.0
V004577,C0062,P047,2023-07-30,2,91,0.0,182.0
V004578,C0196,P016,2023-10-06,3,167,0.1,450.9
V004579,C0095,P028,2023-01-29,4,459,0.0,1836.0
V004580,C0066,P034,2024-05-01,4,478,0.05,1816.4
V004581,C0015,P046,2024-05-22,4,130,0.05,494.0
V004582,C0193,P046,2023-06-07,3,130,0.1,351.0
V004583,C0168,P030,2023-06-05,2,121,0.0,242.0
V004584,C0097,P049,2023-08-02,1,256,0.05,243.2
V004585,C0007,P013,2024-11-09,4,274,0.1,986.4
V004586,C0129,P047,2023-03-20,1,91,0.1,81.9
V004587,C0172,P048,2023-02-26,3,354,0.1,955.8
V004588,C0194,P029,2023-02-01,2,148,0.1,266.4
V004589,C0157,P025,2023-07-30,1,266,0.05,252.7
